 0 -7.827 
 0.0199601 -7.935 
 0.0399202 -2.509 
 0.0598802 -7.455 
 0.0798403 -2.172 
 0.0998004 -4.4415 
 0.11976 0.7975 
 0.139721 -4.7925 
 0.159681 3.474 
 0.179641 7.563 
 0.199601 -3.498 
 0.219561 -0.721 
 0.239521 -6.2145 
 0.259481 3.4395 
 0.279441 1.246 
 0.299401 -7.32 
 0.319361 -5.294 
 0.339321 5.3605 
 0.359281 3.2315 
 0.379242 4.5235 
 0.399202 5.5595 
 0.419162 7.7205 
 0.439122 -4.405 
 0.459082 -1.0075 
 0.479042 7.607 
 0.499002 5.7545 
 0.518962 7.126 
 0.538922 5.2855 
 0.558882 -0.6105 
 0.578842 1.908 
 0.598802 2.8405 
 0.618762 1.8255 
 0.638723 0.997501 
 0.658683 3.7965 
 0.678643 -6.133 
 0.698603 -1.345 
 0.718563 -6.0105 
 0.738523 2.9975 
 0.758483 -0.219498 
 0.778443 0.0460018 
 0.798403 1.2445 
 0.818363 -2.356 
 0.838323 6.233 
 0.858283 -3.668 
 0.878244 -5.054 
 0.898204 -1.0685 
 0.918164 3.38301 
 0.938124 -5.31799 
 0.958084 0.819508 
 0.978044 2.57551 
 0.998004 2.21351 
 1.01796 -7.94999 
 1.03792 4.89752 
 1.05788 -3.59398 
 1.07784 -0.445979 
 1.0978 -1.66698 
 1.11776 -1.82647 
 1.13772 1.52103 
 1.15768 1.88704 
 1.17764 -3.41545 
 1.1976 -5.20545 
 1.21756 5.19156 
 1.23752 -3.16693 
 1.25749 -2.52942 
 1.27745 -1.3049 
 1.29741 -4.06089 
 1.31737 -1.21737 
 1.33733 -7.11035 
 1.35729 0.0951727 
 1.37725 8.1167 
 1.39721 -7.97327 
 1.41717 -1.28523 
 1.43713 -6.85719 
 1.45709 -6.78865 
 1.47705 -3.83309 
 1.49701 7.96897 
 1.51697 -2.18146 
 1.53693 -1.36538 
 1.55689 -4.76929 
 1.57685 -4.77019 
 1.59681 -4.53107 
 1.61677 -3.91893 
 1.63673 4.42222 
 1.65669 6.5724 
 1.67665 6.8351 
 1.69661 4.05932 
 1.71657 -0.439921 
 1.73653 0.711369 
 1.75649 -7.4193 
 1.77645 -5.85743 
 1.79641 -0.49251 
 1.81637 -0.0665354 
 1.83633 1.785 
 1.85629 -3.8464 
 1.87625 -6.11672 
 1.89621 3.49705 
 1.91617 2.64491 
 1.93613 6.52838 
 1.95609 6.35446 
 1.97605 -7.28882 
 1.99601 1.08055 
 2.01597 0.381078 
 2.03593 2.18679 
 2.05589 4.6507 
 2.07585 -3.82466 
 2.09581 -4.42277 
 2.11577 -4.10911 
 2.13573 -2.47615 
 2.15569 1.30766 
 2.17565 -5.78917 
 2.19561 2.10141 
 2.21557 -7.44806 
 2.23553 7.59097 
 2.25549 -4.46145 
 2.27545 5.30172 
 2.29541 2.37356 
 2.31537 3.78962 
 2.33533 4.08197 
 2.35529 1.13469 
 2.37525 1.46686 
 2.39521 -5.13493 
 2.41517 -2.42909 
 2.43513 6.38499 
 2.45509 5.66141 
 2.47505 2.2418 
 2.49501 7.81128 
 2.51497 8.45 
 2.53493 8.3196 
 2.55489 4.33725 
 2.57485 0.631101 
 2.59481 -2.85315 
 2.61477 4.10219 
 2.63473 -2.94567 
 2.65469 2.89148 
 2.67465 0.515896 
 2.69461 -4.63818 
 2.71457 1.70051 
 2.73453 -1.11973 
 2.75449 5.33488 
 2.77445 -0.925829 
 2.79441 3.43497 
 2.81437 -5.07585 
 2.83433 -4.70744 
 2.85429 -1.48889 
 2.87425 8.1467 
 2.89421 3.90878 
 2.91417 3.9143 
 2.93413 5.02274 
 2.95409 4.26109 
 2.97405 4.48588 
 2.99401 5.60065 
 3.01397 10.282 
 3.03393 0.994906 
 3.05389 3.47659 
 3.07385 0.619642 
 3.09381 10.7577 
 3.11377 -4.91001 
 3.13373 10.5067 
 3.15369 2.71842 
 3.17365 -0.55248 
 3.19361 4.77871 
 3.21357 4.21425 
 3.23353 6.67492 
 3.25349 8.33054 
 3.27345 6.63089 
 3.29341 10.3733 
 3.31337 4.90111 
 3.33333 -1.72185 
 3.35329 12.3333 
 3.37325 10.8218 
 3.39321 15.7301 
 3.41317 7.55292 
 3.43313 6.36672 
 3.45309 16.5233 
 3.47305 12.2734 
 3.49301 11.5733 
 3.51297 14.4009 
 3.53293 7.28336 
 3.55289 9.39392 
 3.57285 19.7633 
 3.59281 6.98706 
 3.61277 22.2789 
 3.63273 17.4609 
 3.65269 9.62152 
 3.67265 23.0538 
 3.69261 22.013 
 3.71257 22.1167 
 3.73253 27.216 
 3.7525 21.1817 
 3.77246 18.8438 
 3.79242 26.419 
 3.81238 21.4763 
 3.83234 23.3894 
 3.8523 31.1637 
 3.87226 36.0464 
 3.89222 36.4001 
 3.91218 26.6312 
 3.93214 30.6942 
 3.9521 40.3178 
 3.97206 33.6347 
 3.99202 33.7499 
 4.01198 44.1868 
 4.03194 33.5634 
 4.0519 35.0832 
 4.07186 39.5364 
 4.09182 38.3194 
 4.11178 47.6621 
 4.13174 54.6092 
 4.1517 45.1093 
 4.17166 43.9915 
 4.19162 60.0725 
 4.21158 49.7333 
 4.23154 50.9546 
 4.2515 50.5052 
 4.27146 59.4619 
 4.29142 66.9085 
 4.31138 69.0662 
 4.33134 60.2939 
 4.3513 67.7247 
 4.37126 73.9901 
 4.39122 71.7669 
 4.41118 64.0669 
 4.43114 72.8166 
 4.4511 79.4671 
 4.47106 81.4875 
 4.49102 81.274 
 4.51098 80.7928 
 4.53094 81.2244 
 4.5509 89.6996 
 4.57086 91.2836 
 4.59082 77.6356 
 4.61078 83.9504 
 4.63074 91.2124 
 4.6507 82.1058 
 4.67066 92.884 
 4.69062 88.4201 
 4.71058 85.8618 
 4.73054 91.2069 
 4.7505 90.0992 
 4.77046 95.139 
 4.79042 88.0357 
 4.81038 104.789 
 4.83034 89.1826 
 4.8503 91.1314 
 4.87026 94.3808 
 4.89022 99.6961 
 4.91018 98.124 
 4.93014 95.1191 
 4.9501 99.2798 
 4.97006 94.3059 
 4.99002 95.343 
 5.00998 98.802 
 5.02994 92.0544 
 5.0499 99.3568 
 5.06986 98.9721 
 5.08982 94.177 
 5.10978 92.7276 
 5.12974 97.2223 
 5.1497 105.482 
 5.16966 90.1381 
 5.18962 94.7593 
 5.20958 88.0272 
 5.22954 97.835 
 5.2495 95.3137 
 5.26946 86.2714 
 5.28942 85.3623 
 5.30938 85.8031 
 5.32934 85.0585 
 5.3493 83.7218 
 5.36926 83.6144 
 5.38922 83.7154 
 5.40918 77.0206 
 5.42914 87.3976 
 5.4491 76.2641 
 5.46906 86.5784 
 5.48902 71.0583 
 5.50898 72.909 
 5.52894 81.6465 
 5.5489 80.9106 
 5.56886 76.2281 
 5.58882 75.5119 
 5.60878 75.2954 
 5.62874 69.3071 
 5.6487 62.5412 
 5.66866 71.8399 
 5.68862 63.8927 
 5.70858 63.1615 
 5.72854 60.2054 
 5.7485 59.9417 
 5.76846 52.4961 
 5.78842 55.3293 
 5.80838 47.4485 
 5.82834 58.581 
 5.8483 41.7553 
 5.86826 41.8437 
 5.88822 46.2446 
 5.90818 49.8674 
 5.92814 36.1639 
 5.9481 38.9352 
 5.96806 34.2649 
